datetime,load,temperature_2m,relative_humidity_2m,precipitation,windspeed_10m,winddirection_10m,cloudcover,pressure_msl,dew_point_2m
2018-11-16 19:00:00,37141.4,19.0,61,0.0,11.5,274,0,1012.8,11.4
2018-11-16 20:00:00,33603.770000000004,18.2,63,0.0,12.3,267,0,1013.1,11.1
2018-11-16 21:00:00,29953.67,17.6,66,0.0,12.2,270,0,1013.9,11.2
2018-11-16 22:00:00,27359.91,17.1,68,0.0,12.6,272,0,1013.8,11.2
2018-11-16 23:00:00,24343.94,16.5,71,0.0,11.9,273,0,1013.5,11.2
2018-11-17 00:00:00,21729.25,16.0,72,0.0,11.2,276,0,1013.1,11.0
2018-11-17 01:00:00,20108.44,15.4,74,0.0,10.9,278,0,1012.9,10.9
2018-11-17 02:00:00,19335.34,14.8,77,0.0,10.3,282,0,1012.5,10.7
2018-11-17 03:00:00,19068.58,14.2,79,0.0,9.4,277,0,1011.9,10.5
2018-11-17 04:00:00,20022.15,13.8,80,0.0,9.7,272,0,1011.7,10.3
2018-11-17 05:00:00,23633.95,13.6,82,0.0,10.9,278,0,1012.6,10.6
2018-11-17 06:00:00,30106.28,13.5,83,0.0,11.0,281,0,1012.8,10.6
2018-11-17 07:00:00,34255.73,14.3,80,0.0,10.8,285,2,1013.6,10.9
2018-11-17 08:00:00,35765.86,16.9,71,0.0,10.6,294,0,1014.3,11.5
2018-11-17 09:00:00,36944.4,19.6,62,0.0,10.6,294,0,1014.8,12.1
2018-11-17 10:00:00,38080.25,21.9,54,0.0,10.6,298,0,1014.7,12.3
2018-11-17 11:00:00,37152.4,23.4,49,0.0,12.5,309,0,1014.0,12.2
2018-11-17 12:00:00,35679.09,24.3,45,0.0,12.9,306,0,1013.1,11.8
2018-11-17 13:00:00,32500.24,24.9,43,0.0,12.7,299,0,1011.9,11.3
2018-11-17 14:00:00,32478.23,25.2,41,0.0,12.6,297,0,1011.1,10.9
2018-11-17 15:00:00,31956.58,25.2,40,0.0,12.1,297,0,1010.7,10.5
2018-11-17 16:00:00,31812.96,24.3,45,0.0,8.7,294,0,1010.4,11.4
2018-11-17 17:00:00,34488.57,21.1,62,0.0,8.8,282,0,1010.2,13.6
2018-11-17 18:00:00,36401.77,20.3,66,0.0,7.6,278,0,1010.7,13.8
2018-11-17 19:00:00,35136.99,18.9,70,0.0,8.0,278,78,1011.2,13.4
2018-11-17 20:00:00,32480.77,17.7,74,0.0,8.0,275,90,1011.7,12.9
2018-11-17 21:00:00,29309.31,16.7,78,0.0,6.8,273,89,1012.1,12.8
2018-11-17 22:00:00,26501.66,16.0,79,0.0,6.7,254,2,1012.4,12.4
2018-11-17 23:00:00,23374.09,15.4,80,0.0,6.5,251,1,1012.3,11.9
2018-11-18 00:00:00,20778.01,15.6,77,0.0,4.7,279,0,1012.3,11.6
2018-11-18 01:00:00,19253.15,15.8,75,0.0,3.9,304,0,1012.1,11.3
2018-11-18 02:00:00,18538.33,15.0,79,0.0,4.2,250,0,1012.1,11.3
2018-11-18 03:00:00,18113.66,14.6,79,0.0,4.8,228,2,1011.7,11.1
2018-11-18 04:00:00,18828.89,14.3,79,0.0,6.1,230,18,1011.6,10.8
2018-11-18 05:00:00,21486.73,14.1,84,0.0,6.1,230,12,1012.4,11.3
2018-11-18 06:00:00,25426.71,15.5,77,0.0,4.1,232,1,1012.9,11.6
2018-11-18 07:00:00,30966.69,14.2,86,0.0,4.8,207,0,1013.9,12.0
2018-11-18 08:00:00,34295.68,17.3,74,0.0,1.9,202,0,1015.1,12.6
2018-11-18 09:00:00,36280.46,20.5,62,0.0,2.6,146,0,1015.3,13.1
2018-11-18 10:00:00,38080.96,23.1,53,0.0,5.6,140,0,1015.3,13.0
2018-11-18 11:00:00,37765.13,25.0,45,0.0,7.0,145,0,1014.5,12.1
2018-11-18 12:00:00,36222.88,26.2,40,0.0,7.7,143,0,1013.5,11.4
2018-11-18 13:00:00,32457.41,26.8,38,0.0,8.5,144,0,1012.4,11.3
2018-11-18 14:00:00,31173.98,27.0,39,0.0,9.2,138,0,1011.7,11.7
2018-11-18 15:00:00,29872.93,26.8,40,0.0,9.7,138,0,1011.5,12.1
2018-11-18 16:00:00,30014.37,25.7,47,0.0,8.9,130,0,1011.5,13.4
2018-11-18 17:00:00,32368.06,23.0,61,0.0,10.2,108,0,1012.0,15.0
2018-11-18 18:00:00,34739.68,22.0,63,0.0,10.3,102,0,1012.5,14.7
2018-11-18 19:00:00,33133.54,20.7,67,0.0,10.2,100,9,1013.4,14.4
2018-11-18 20:00:00,30152.62,19.7,69,0.0,10.9,107,44,1014.1,13.8
2018-11-18 21:00:00,27492.26,19.1,70,0.0,11.1,115,58,1014.3,13.4
2018-11-18 22:00:00,25488.85,18.5,72,0.0,10.1,125,61,1014.7,13.3
2018-11-18 23:00:00,22707.07,18.0,73,0.0,10.9,124,81,1014.7,13.0
2018-11-19 00:00:00,20312.65,17.8,73,0.0,11.5,122,96,1014.6,12.8
2018-11-19 01:00:00,18853.1,17.6,73,0.0,11.3,117,100,1014.2,12.7
2018-11-19 02:00:00,18117.92,17.4,74,0.0,11.0,109,98,1013.7,12.6
2018-11-19 03:00:00,17710.24,17.4,73,0.0,10.3,115,87,1013.5,12.6
2018-11-19 04:00:00,18629.46,17.3,73,0.0,10.0,120,85,1013.8,12.5
2018-11-19 05:00:00,23228.81,16.5,79,0.0,11.0,113,76,1014.5,12.7
2018-11-19 06:00:00,31838.69,17.0,76,0.0,11.2,111,97,1015.1,12.8
2018-11-19 07:00:00,35883.67,17.3,75,0.0,11.4,114,88,1016.0,12.8
2018-11-19 08:00:00,36412.83,18.5,70,0.0,10.3,115,90,1017.1,12.9
2018-11-19 09:00:00,37179.9,20.2,62,0.0,13.1,122,63,1017.6,12.8
2018-11-19 10:00:00,39140.73,22.6,54,0.0,13.0,124,28,1017.8,12.9
2018-11-19 11:00:00,38350.48,24.6,49,0.0,13.2,133,11,1017.2,13.2
2018-11-19 12:00:00,36956.99,26.0,45,0.0,15.0,138,21,1016.3,13.1
2018-11-19 13:00:00,33751.97,26.6,43,0.0,13.0,141,31,1015.3,12.8
2018-11-19 14:00:00,33974.7,26.8,42,0.0,11.0,139,22,1015.0,12.9
2018-11-19 15:00:00,33852.3,26.6,43,0.0,10.9,124,19,1014.7,13.0
2018-11-19 16:00:00,33611.97,25.6,49,0.0,8.8,109,16,1014.8,14.1
2018-11-19 17:00:00,35807.06,23.0,62,0.0,10.2,113,20,1014.5,15.3
2018-11-19 18:00:00,37997.11,22.3,64,0.0,9.8,118,18,1015.2,15.2
2018-11-19 19:00:00,35845.01,21.4,67,0.0,9.5,115,13,1015.8,15.1
2018-11-19 20:00:00,32773.46,20.4,71,0.0,9.8,126,9,1016.0,15.0
2018-11-19 21:00:00,29363.2,19.6,74,0.0,9.7,132,10,1016.4,14.9
2018-11-19 22:00:00,26808.29,18.9,77,0.0,8.7,120,23,1016.7,14.8
2018-11-19 23:00:00,23877.21,18.2,81,0.0,8.2,105,15,1016.3,14.9
2018-11-20 00:00:00,21513.6,17.2,87,0.0,5.5,101,0,1016.0,15.0
2018-11-20 01:00:00,20081.34,16.5,89,0.0,6.5,96,0,1015.8,14.7
2018-11-20 02:00:00,19343.58,16.1,91,0.0,5.9,79,0,1015.7,14.5
2018-11-20 03:00:00,19057.3,16.1,90,0.0,4.2,59,0,1015.6,14.4
2018-11-20 04:00:00,20076.47,16.6,87,0.0,3.1,54,0,1015.7,14.5
2018-11-20 05:00:00,24095.41,16.3,91,0.0,3.1,36,0,1015.8,14.8
2018-11-20 06:00:00,32058.95,16.4,90,0.0,1.0,135,0,1016.2,14.7
2018-11-20 07:00:00,35649.9,16.4,90,0.0,0.5,225,0,1016.8,14.7
2018-11-20 08:00:00,36205.43,18.4,82,0.0,2.9,330,0,1017.8,15.2
2018-11-20 09:00:00,37217.4,20.9,71,0.0,4.8,333,0,1018.3,15.5
2018-11-20 10:00:00,38374.4,23.2,61,0.0,5.9,322,0,1018.1,15.3
2018-11-20 11:00:00,37908.59,25.1,53,0.0,7.5,325,0,1017.3,14.9
2018-11-20 12:00:00,36560.51,26.2,49,0.0,9.3,324,0,1016.2,14.7
2018-11-20 13:00:00,33136.18,26.9,46,0.0,10.0,319,0,1014.9,14.3
2018-11-20 14:00:00,33521.8,27.3,43,0.0,11.2,312,0,1014.4,13.5
2018-11-20 15:00:00,32931.54,27.2,42,0.0,12.7,313,0,1014.2,13.1
2018-11-20 16:00:00,33437.93,26.2,47,0.0,10.2,315,0,1014.5,14.0
2018-11-20 17:00:00,36086.89,23.3,66,0.0,8.7,318,0,1014.0,16.6
2018-11-20 18:00:00,37175.91,22.5,69,0.0,9.0,323,0,1014.9,16.5
2018-11-20 19:00:00,36702.97,21.3,72,0.0,8.8,325,0,1015.6,16.1
2018-11-20 20:00:00,33569.43,20.2,75,0.0,8.7,322,0,1016.0,15.7
2018-11-20 21:00:00,29857.6,19.3,78,0.0,8.2,311,0,1016.4,15.4
2018-11-20 22:00:00,27165.47,18.6,79,0.0,9.4,313,0,1016.6,14.9
2018-11-20 23:00:00,24159.98,17.6,82,0.0,8.9,297,0,1016.5,14.6
2018-11-21 00:00:00,21596.0,16.7,85,0.0,8.8,289,0,1016.2,14.1
2018-11-21 01:00:00,20116.73,16.2,84,0.0,9.2,291,0,1015.8,13.5
2018-11-21 02:00:00,19291.89,15.7,81,0.0,9.6,304,0,1015.7,12.4
2018-11-21 03:00:00,19064.01,15.0,78,0.0,9.7,309,0,1015.6,11.2
2018-11-21 04:00:00,20061.77,14.3,79,0.0,8.9,302,0,1015.8,10.7
2018-11-21 05:00:00,22981.4,14.1,88,0.0,9.8,262,0,1016.3,12.1
2018-11-21 06:00:00,27652.35,14.0,89,0.0,10.1,264,0,1017.2,12.2
2018-11-21 07:00:00,33577.42,14.6,88,0.0,9.7,266,0,1017.6,12.6
2018-11-21 08:00:00,36994.74,17.4,76,0.0,9.0,265,0,1018.4,13.2
2018-11-21 09:00:00,39327.73,20.4,64,0.0,10.4,268,0,1018.9,13.5
2018-11-21 10:00:00,41547.07,23.0,54,0.0,11.9,273,0,1019.0,13.1
2018-11-21 11:00:00,41072.7,24.9,45,0.0,12.9,283,0,1018.1,12.1
2018-11-21 12:00:00,39065.22,26.1,39,0.0,13.7,293,0,1016.9,10.9
2018-11-21 13:00:00,34789.35,26.7,35,0.0,14.8,299,0,1015.7,9.9
2018-11-21 14:00:00,34330.07,26.9,33,0.0,14.8,299,0,1014.9,9.1
2018-11-21 15:00:00,33456.68,26.7,33,0.0,14.1,302,0,1014.3,8.9
2018-11-21 16:00:00,33561.04,25.5,39,0.0,9.3,298,0,1014.2,10.5
2018-11-21 17:00:00,36143.47,22.4,58,0.0,8.9,284,0,1014.0,13.8
2018-11-21 18:00:00,38144.22,21.4,63,0.0,8.4,280,86,1014.7,14.0
2018-11-21 19:00:00,36409.72,19.9,69,0.0,7.6,275,58,1015.4,14.0
2018-11-21 20:00:00,33420.91,19.0,68,0.0,9.2,249,61,1016.1,13.0
2018-11-21 21:00:00,29763.43,18.0,68,0.0,9.9,237,94,1016.3,12.1
2018-11-21 22:00:00,26940.67,17.4,68,0.0,10.0,232,84,1016.3,11.5
2018-11-21 23:00:00,23864.16,16.6,70,0.0,9.4,247,94,1016.3,11.0
2018-11-22 00:00:00,21293.17,15.5,74,0.0,8.5,282,94,1016.3,11.0
2018-11-22 01:00:00,19795.8,14.7,78,0.0,7.8,257,82,1016.3,11.0
2018-11-22 02:00:00,19110.3,14.7,76,0.0,8.9,249,44,1015.9,10.6
2018-11-22 03:00:00,18815.33,14.0,79,0.0,7.2,267,67,1015.8,10.5
2018-11-22 04:00:00,19811.08,13.6,80,0.0,7.2,267,67,1015.7,10.3
2018-11-22 05:00:00,24140.05,12.6,85,0.0,7.9,270,70,1016.6,10.2
2018-11-22 06:00:00,32275.4,12.1,87,0.0,7.2,270,25,1017.2,10.0
2018-11-22 07:00:00,35960.0,12.9,87,0.0,4.0,270,25,1017.8,10.7
2018-11-22 08:00:00,36167.52,16.0,71,0.0,0.7,180,0,1018.4,10.8
2018-11-22 09:00:00,38228.61,19.5,59,0.0,1.5,135,47,1018.4,11.2
2018-11-22 10:00:00,39164.55,22.5,49,0.0,2.3,108,45,1018.3,11.4
2018-11-22 11:00:00,38430.51,24.7,41,0.0,2.5,82,79,1017.7,10.4
2018-11-22 12:00:00,36892.53,25.9,34,0.0,1.4,360,3,1016.7,8.6
2018-11-22 13:00:00,33212.3,26.5,32,0.0,4.0,297,13,1015.8,8.2
2018-11-22 14:00:00,34131.86,26.7,31,0.0,8.8,289,43,1015.3,8.4
2018-11-22 15:00:00,34054.23,26.2,33,0.0,9.2,301,100,1015.3,8.7
2018-11-22 16:00:00,34270.66,25.3,40,0.0,6.6,319,98,1015.5,10.6
2018-11-22 17:00:00,37011.36,23.0,62,0.0,5.4,307,94,1015.4,15.2
2018-11-22 18:00:00,38340.0,22.4,67,0.0,4.5,346,45,1016.1,16.0
2018-11-22 19:00:00,37201.73,21.4,63,0.0,3.9,22,2,1016.9,14.2
2018-11-22 20:00:00,33990.72,21.5,55,0.0,2.2,351,0,1017.7,12.0
2018-11-22 21:00:00,29998.27,20.4,60,0.0,4.3,318,0,1018.2,12.3
2018-11-22 22:00:00,27376.98,17.7,74,0.0,7.2,323,0,1018.5,13.0
2018-11-22 23:00:00,24023.3,16.5,78,0.0,6.8,328,0,1018.7,12.6
2018-11-23 00:00:00,21455.37,15.6,80,0.0,6.5,326,0,1018.9,12.2
2018-11-23 01:00:00,19791.42,14.8,81,0.0,6.7,324,0,1018.7,11.7
2018-11-23 02:00:00,19078.03,14.5,80,0.0,6.4,317,0,1018.4,11.1
2018-11-23 03:00:00,18931.01,13.9,80,0.0,7.4,293,0,1018.0,10.5
2018-11-23 04:00:00,20126.64,13.3,82,0.0,7.7,281,0,1018.0,10.2
2018-11-23 05:00:00,23012.64,12.5,88,0.0,7.1,300,0,1018.6,10.5
2018-11-23 06:00:00,27467.71,12.2,88,0.0,8.2,299,0,1019.1,10.3
2018-11-23 07:00:00,33810.17,13.0,85,0.0,7.9,300,0,1019.7,10.5
2018-11-23 08:00:00,37350.05,16.4,71,0.0,8.1,302,0,1020.6,11.1
2018-11-23 09:00:00,40085.77,19.9,60,0.0,10.1,305,0,1021.1,11.8
2018-11-23 10:00:00,41380.66,22.6,50,0.0,13.0,309,0,1021.0,11.6
2018-11-23 11:00:00,41076.54,24.4,42,0.0,15.3,309,0,1020.3,10.7
2018-11-23 12:00:00,38853.28,25.6,36,0.0,17.7,308,0,1019.3,9.4
2018-11-23 13:00:00,34142.24,26.4,31,0.0,19.5,309,0,1018.3,7.8
2018-11-23 14:00:00,33068.39,26.7,28,0.0,19.7,310,0,1017.4,6.7
2018-11-23 15:00:00,32311.96,26.4,28,0.0,18.4,309,0,1017.0,6.3
2018-11-23 16:00:00,32542.51,25.0,36,0.0,13.6,302,0,1016.6,8.7
2018-11-23 17:00:00,35527.19,22.0,46,0.0,12.9,288,0,1016.3,9.7
2018-11-23 18:00:00,37608.65,21.3,48,0.0,13.5,286,0,1017.0,9.8
2018-11-23 19:00:00,36026.72,20.4,51,0.0,14.1,285,0,1017.5,9.8
2018-11-23 20:00:00,33007.93,19.7,52,0.0,15.5,288,0,1017.7,9.7
2018-11-23 21:00:00,29703.81,19.2,53,0.0,16.0,293,0,1017.9,9.4
2018-11-23 22:00:00,26998.32,18.6,54,0.0,16.5,293,0,1018.0,9.2
2018-11-23 23:00:00,23867.47,18.0,56,0.0,16.5,293,0,1018.0,9.0
2018-11-24 00:00:00,21337.98,17.3,58,0.0,16.3,292,0,1017.8,8.9
2018-11-24 01:00:00,19781.39,16.6,60,0.0,16.2,291,0,1017.5,8.9
2018-11-24 02:00:00,18984.89,16.1,62,0.0,16.3,288,0,1017.0,8.9
2018-11-24 03:00:00,18685.14,15.6,63,0.0,16.2,287,0,1016.6,8.7
2018-11-24 04:00:00,19344.58,15.1,64,0.0,15.7,286,0,1016.4,8.5
2018-11-24 05:00:00,22725.49,14.5,73,0.0,14.6,286,0,1016.5,9.8
2018-11-24 06:00:00,29018.55,14.0,76,0.0,15.0,280,0,1016.9,9.9
2018-11-24 07:00:00,33822.86,14.4,76,0.0,15.2,277,0,1017.5,10.3
2018-11-24 08:00:00,35540.62,16.9,68,0.0,15.2,275,0,1018.2,11.0
2018-11-24 09:00:00,37091.42,19.5,60,0.0,17.5,279,0,1018.4,11.4
2018-11-24 10:00:00,38321.36,21.9,51,0.0,18.3,286,0,1018.4,11.2
2018-11-24 11:00:00,37758.02,23.8,43,0.0,19.4,292,0,1017.7,10.4
2018-11-24 12:00:00,35760.81,25.1,37,0.0,20.6,295,0,1016.8,9.5
2018-11-24 13:00:00,31956.49,25.9,33,0.0,21.3,296,0,1016.1,8.6
2018-11-24 14:00:00,31734.7,26.4,30,0.0,20.9,299,0,1015.6,7.3
2018-11-24 15:00:00,31285.85,26.3,27,0.0,19.4,301,0,1015.4,6.0
2018-11-24 16:00:00,31397.96,24.8,33,0.0,13.4,301,0,1015.3,7.6
2018-11-24 17:00:00,34293.87,21.4,48,0.0,10.6,294,0,1015.3,10.0
2018-11-24 18:00:00,36443.42,20.5,50,0.0,10.0,291,0,1016.0,9.8
2018-11-24 19:00:00,34792.95,19.2,54,0.0,10.0,283,0,1016.5,9.7
2018-11-24 20:00:00,32106.58,18.1,57,0.0,10.1,270,0,1016.9,9.4
2018-11-24 21:00:00,28838.15,17.1,59,0.0,10.1,264,0,1017.1,9.1
2018-11-24 22:00:00,26112.34,16.2,62,0.0,10.1,266,0,1017.2,8.9
2018-11-24 23:00:00,23108.11,15.4,64,0.0,9.7,272,0,1017.1,8.7
2018-11-25 00:00:00,20521.53,14.5,68,0.0,8.7,287,0,1016.7,8.6
2018-11-25 01:00:00,19020.96,13.6,71,0.0,7.9,313,0,1016.6,8.5
2018-11-25 02:00:00,18249.82,12.9,73,0.0,7.8,326,0,1016.4,8.2
2018-11-25 03:00:00,17904.11,12.3,75,0.0,7.4,309,0,1016.4,8.0
2018-11-25 04:00:00,18531.23,12.0,75,0.0,7.8,292,0,1016.1,7.7
2018-11-25 05:00:00,20980.82,11.1,81,0.0,8.3,270,0,1016.6,8.0
2018-11-25 06:00:00,25062.27,11.1,81,0.0,8.4,260,0,1016.8,8.0
2018-11-25 07:00:00,30596.92,11.8,79,0.0,7.3,259,0,1017.5,8.2
2018-11-25 08:00:00,34362.87,14.9,66,0.0,5.8,277,0,1018.4,8.6
2018-11-25 09:00:00,37211.81,18.0,56,0.0,5.8,292,0,1019.0,9.1
2018-11-25 10:00:00,39466.81,20.6,49,0.0,6.0,303,0,1018.9,9.4
2018-11-25 11:00:00,39265.04,22.6,43,0.0,6.1,315,0,1018.3,9.3
2018-11-25 12:00:00,37327.4,24.0,39,0.0,6.6,319,0,1017.2,9.2
2018-11-25 13:00:00,33346.49,24.8,37,0.0,8.2,319,0,1016.0,9.0
2018-11-25 14:00:00,32094.0,25.2,36,0.0,8.4,317,0,1015.3,8.9
2018-11-25 15:00:00,30731.7,25.1,36,0.0,8.1,315,0,1015.0,9.0
2018-11-25 16:00:00,30524.57,24.3,41,0.0,6.6,311,0,1014.9,10.0
2018-11-25 17:00:00,32774.13,21.4,66,0.0,6.8,302,0,1014.9,14.8
2018-11-25 18:00:00,34975.95,21.0,67,0.0,5.1,315,0,1015.7,14.5
2018-11-25 19:00:00,33769.84,20.3,66,0.0,4.7,328,0,1016.2,13.8
2018-11-25 20:00:00,31388.9,18.3,75,0.0,6.6,331,0,1016.5,13.8
2018-11-25 21:00:00,28528.78,17.1,78,0.0,7.5,343,0,1016.9,13.2
2018-11-25 22:00:00,25709.88,16.2,80,0.0,7.9,360,0,1016.6,12.8
2018-11-25 23:00:00,22521.44,15.3,83,0.0,6.6,9,0,1016.5,12.5
2018-11-26 00:00:00,20055.59,16.8,74,0.0,2.9,360,0,1016.1,12.0
2018-11-26 01:00:00,18555.72,16.4,75,0.0,2.8,320,0,1015.7,11.9
2018-11-26 02:00:00,17918.5,14.5,83,0.0,5.2,335,0,1015.4,11.6
2018-11-26 03:00:00,17736.79,13.2,88,0.0,6.5,341,76,1015.4,11.2
2018-11-26 04:00:00,18610.36,12.5,90,0.0,7.0,348,86,1015.3,10.9
2018-11-26 05:00:00,23437.86,11.4,93,0.0,7.3,349,57,1016.1,10.3
2018-11-26 06:00:00,32703.55,11.4,91,0.0,6.4,308,8,1016.3,10.1
2018-11-26 07:00:00,36986.86,11.8,92,0.0,7.2,276,0,1017.0,10.6
2018-11-26 08:00:00,37971.72,14.7,80,0.0,5.8,277,0,1017.4,11.2
2018-11-26 09:00:00,39086.9,18.1,68,0.0,7.1,285,0,1017.7,12.0
2018-11-26 10:00:00,39855.74,21.1,58,0.0,8.7,300,0,1017.7,12.5
2018-11-26 11:00:00,38799.11,23.2,49,0.0,10.4,314,0,1016.8,11.9
2018-11-26 12:00:00,36999.42,24.6,42,0.0,11.9,325,0,1015.8,11.0
2018-11-26 13:00:00,33539.31,25.4,39,0.0,13.0,336,0,1014.7,10.6
2018-11-26 14:00:00,33895.0,25.9,37,0.0,13.7,346,0,1014.1,10.2
2018-11-26 15:00:00,33510.49,25.7,37,0.0,12.6,355,75,1013.5,9.9
2018-11-26 16:00:00,33522.4,24.7,42,0.0,6.6,347,24,1013.4,11.1
2018-11-26 17:00:00,36359.68,21.6,65,0.0,7.1,294,6,1013.8,14.9
2018-11-26 18:00:00,37011.53,20.9,66,0.0,7.8,292,0,1014.6,14.4
2018-11-26 19:00:00,34531.35,19.4,74,0.0,6.9,317,0,1015.0,14.6
2018-11-26 20:00:00,31379.74,18.3,77,0.0,6.5,357,31,1015.3,14.1
2018-11-26 21:00:00,28955.52,17.8,76,0.0,5.5,11,93,1015.7,13.5
2018-11-26 22:00:00,26620.89,18.8,69,0.0,1.5,14,96,1016.2,12.9
2018-11-26 23:00:00,23386.32,18.5,70,0.0,1.3,146,93,1016.4,12.9
2018-11-27 00:00:00,20676.46,18.4,70,0.0,0.8,117,96,1016.4,12.8
2018-11-27 01:00:00,19155.07,18.2,71,0.0,2.3,18,87,1016.1,12.9
2018-11-27 02:00:00,18454.91,17.6,74,0.0,2.1,31,74,1015.7,12.9
2018-11-27 03:00:00,18001.35,17.1,76,0.0,2.1,31,38,1015.4,12.9
2018-11-27 04:00:00,18799.01,16.4,80,0.0,2.8,50,14,1015.5,12.8
2018-11-27 05:00:00,23681.54,13.8,90,0.0,4.7,90,99,1016.2,12.1
2018-11-27 06:00:00,33438.270000000004,12.0,96,0.0,8.0,82,84,1016.7,11.3
2018-11-27 07:00:00,37682.2,12.9,94,0.0,7.2,84,89,1017.8,11.9
2018-11-27 08:00:00,37637.02,15.8,79,0.0,6.5,90,97,1018.6,12.3
2018-11-27 09:00:00,38367.67,18.9,68,0.0,6.4,106,91,1019.3,12.8
2018-11-27 10:00:00,39153.07,21.8,61,0.0,8.0,117,97,1019.3,13.9
2018-11-27 11:00:00,38983.51,23.6,58,0.0,10.9,124,95,1018.6,14.8
2018-11-27 12:00:00,37741.37,24.5,53,0.0,10.5,139,17,1017.8,14.2
2018-11-27 13:00:00,34603.18,25.3,49,0.0,9.7,135,98,1016.7,13.9
2018-11-27 14:00:00,34827.67,25.4,48,0.0,8.9,133,96,1016.4,13.8
2018-11-27 15:00:00,34064.39,25.2,49,0.0,8.5,126,93,1016.4,13.7
2018-11-27 16:00:00,34291.34,24.6,51,0.0,7.9,114,91,1016.7,13.7
2018-11-27 17:00:00,37333.7,22.7,61,0.0,9.8,96,100,1016.5,14.8
2018-11-27 18:00:00,38125.52,21.6,64,0.0,9.1,97,99,1017.5,14.5
2018-11-27 19:00:00,34980.19,20.8,67,0.0,8.5,118,98,1018.0,14.5
2018-11-27 20:00:00,32178.45,19.8,72,0.0,7.9,141,100,1018.8,14.7
2018-11-27 21:00:00,29419.47,19.1,76,0.0,8.2,131,98,1018.9,14.7
2018-11-27 22:00:00,26733.38,18.4,79,0.0,8.2,128,96,1018.9,14.6
2018-11-27 23:00:00,23496.04,17.7,81,0.0,8.5,126,99,1018.5,14.4
2018-11-28 00:00:00,21012.01,17.3,83,0.0,8.7,132,98,1017.9,14.3
2018-11-28 01:00:00,19541.58,16.8,85,0.0,8.4,140,99,1017.5,14.3
2018-11-28 02:00:00,18859.05,16.4,87,0.0,7.2,143,99,1017.1,14.3
2018-11-28 03:00:00,18512.12,16.2,89,0.0,6.9,137,100,1016.9,14.3
