datetime,temperature_2m,relative_humidity_2m,precipitation,windspeed_10m,winddirection_10m,cloudcover,pressure_msl,dew_point_2m
2019-09-20 13:00:00,29.6,68,1.9,10.7,104,56,1007.4,23.0
2019-09-20 14:00:00,30.6,64,0.1,12.8,112,59,1006.4,22.9
2019-09-20 15:00:00,28.9,74,2.6,11.6,116,59,1006.0,23.7
2019-09-20 16:00:00,29.0,74,0.0,6.7,106,31,1005.3,23.8
2019-09-20 17:00:00,30.6,64,0.0,7.4,67,19,1005.7,23.0
2019-09-20 18:00:00,29.8,70,0.0,8.0,72,16,1006.2,23.7
2019-09-20 19:00:00,29.0,76,0.0,7.7,79,15,1007.0,24.4
2019-09-20 20:00:00,28.4,77,0.4,3.1,69,62,1007.7,23.9
2019-09-20 21:00:00,28.2,78,0.0,5.4,110,44,1007.9,24.1
2019-09-20 22:00:00,27.6,84,0.0,5.1,135,20,1008.0,24.6
2019-09-20 23:00:00,27.0,88,0.0,4.7,176,14,1007.8,24.8
2019-09-21 00:00:00,26.6,90,0.0,5.2,196,11,1007.7,24.8
2019-09-21 01:00:00,26.3,91,0.0,5.0,201,11,1007.5,24.7
2019-09-21 02:00:00,25.9,92,0.0,4.4,189,9,1007.1,24.6
2019-09-21 03:00:00,25.6,94,0.0,4.3,175,9,1007.0,24.5
2019-09-21 04:00:00,25.3,95,0.0,4.6,162,10,1007.3,24.4
2019-09-21 05:00:00,25.6,95,0.0,4.7,148,8,1007.5,24.7
2019-09-21 06:00:00,26.0,92,0.0,3.6,143,8,1008.0,24.6
2019-09-21 07:00:00,27.2,84,0.0,3.8,131,21,1008.5,24.3
2019-09-21 08:00:00,28.8,73,0.0,4.9,144,30,1009.0,23.4
2019-09-21 09:00:00,30.0,63,0.0,4.6,129,44,1009.4,22.1
2019-09-21 10:00:00,30.3,58,0.0,8.4,97,39,1009.3,21.2
2019-09-21 11:00:00,31.1,54,0.0,9.7,51,57,1008.6,20.5
2019-09-21 12:00:00,31.3,54,0.0,7.9,60,42,1007.5,20.8
2019-09-21 13:00:00,32.1,51,0.0,7.9,74,35,1006.3,20.6
2019-09-21 14:00:00,31.9,52,0.0,11.5,104,25,1005.1,20.7
2019-09-21 15:00:00,31.8,56,0.0,9.9,123,19,1004.4,21.9
2019-09-21 16:00:00,31.3,59,0.0,11.2,130,14,1004.3,22.3
2019-09-21 17:00:00,28.3,77,0.0,15.3,172,13,1005.4,23.8
2019-09-21 18:00:00,28.5,75,0.0,8.0,185,21,1005.4,23.6
2019-09-21 19:00:00,28.7,75,0.0,1.1,198,14,1006.0,23.7
2019-09-21 20:00:00,28.6,76,0.0,2.2,171,9,1007.0,24.0
2019-09-21 21:00:00,28.4,78,0.0,2.2,180,6,1007.5,24.2
2019-09-21 22:00:00,28.2,80,0.0,2.6,124,5,1008.0,24.4
2019-09-21 23:00:00,27.7,85,0.0,5.9,101,5,1008.3,24.8
2019-09-22 00:00:00,26.9,89,0.0,7.2,117,10,1008.4,25.0
2019-09-22 01:00:00,26.6,89,0.0,6.4,128,9,1008.2,24.7
2019-09-22 02:00:00,26.3,91,0.0,6.3,114,10,1008.0,24.6
2019-09-22 03:00:00,26.0,92,0.0,6.4,117,5,1008.1,24.7
2019-09-22 04:00:00,25.8,94,0.0,6.2,126,5,1008.1,24.7
2019-09-22 05:00:00,25.7,91,0.0,7.1,156,5,1008.0,24.1
2019-09-22 06:00:00,25.7,91,0.0,6.2,159,6,1008.7,24.1
2019-09-22 07:00:00,26.7,86,0.0,5.6,130,14,1009.6,24.2
2019-09-22 08:00:00,28.2,79,0.1,6.4,117,30,1010.3,24.3
2019-09-22 09:00:00,29.5,72,0.3,7.3,147,22,1010.2,23.8
2019-09-22 10:00:00,29.8,66,2.0,11.0,101,67,1010.3,22.8
2019-09-22 11:00:00,27.5,79,5.7,7.9,114,48,1010.5,23.4
2019-09-22 12:00:00,28.4,78,0.1,11.2,147,61,1009.6,24.1
2019-09-22 13:00:00,29.2,74,0.2,8.9,140,66,1008.2,24.2
2019-09-22 14:00:00,29.7,74,0.2,9.5,119,72,1007.1,24.6
2019-09-22 15:00:00,29.6,74,0.3,12.2,118,72,1006.5,24.6
2019-09-22 16:00:00,28.1,80,1.9,15.5,90,40,1007.1,24.3
2019-09-22 17:00:00,29.6,62,1.1,10.7,110,54,1007.8,21.6
2019-09-22 18:00:00,28.6,70,0.0,8.9,117,22,1008.4,22.5
2019-09-22 19:00:00,27.8,75,0.0,8.9,122,22,1008.9,22.9
2019-09-22 20:00:00,27.0,80,0.0,10.8,127,23,1009.8,23.3
2019-09-22 21:00:00,26.4,83,0.0,10.8,127,37,1010.2,23.4
2019-09-22 22:00:00,26.1,85,0.0,9.5,127,31,1010.7,23.3
2019-09-22 23:00:00,25.7,87,0.0,7.6,109,62,1010.9,23.3
2019-09-23 00:00:00,25.4,88,0.0,6.8,93,56,1010.9,23.4
2019-09-23 01:00:00,25.0,91,0.0,7.5,107,12,1010.8,23.4
2019-09-23 02:00:00,24.8,92,0.0,7.9,114,20,1010.3,23.4
2019-09-23 03:00:00,24.7,92,0.0,7.1,105,24,1010.2,23.4
2019-09-23 04:00:00,24.6,94,0.0,6.2,100,31,1010.1,23.5
2019-09-23 05:00:00,23.8,96,0.0,6.2,83,36,1011.1,23.2
2019-09-23 06:00:00,24.0,96,0.0,6.9,81,1,1011.6,23.3
2019-09-23 07:00:00,25.3,88,0.0,11.7,99,52,1012.0,23.1
2019-09-23 08:00:00,27.0,78,0.0,10.4,110,53,1012.1,22.7
2019-09-23 09:00:00,28.0,72,0.1,9.4,113,36,1012.2,22.4
2019-09-23 10:00:00,29.0,66,0.1,5.9,104,22,1011.8,22.0
2019-09-23 11:00:00,30.2,63,0.1,6.5,93,24,1011.2,22.2
2019-09-23 12:00:00,30.9,62,0.1,8.4,83,29,1010.5,22.7
2019-09-23 13:00:00,31.2,59,0.1,10.3,61,63,1009.1,22.3
2019-09-23 14:00:00,31.1,61,0.0,11.2,57,31,1007.9,22.6
2019-09-23 15:00:00,30.1,66,0.7,12.9,117,49,1007.6,23.0
2019-09-23 16:00:00,29.1,70,0.7,13.6,79,38,1007.9,23.0
2019-09-23 17:00:00,27.8,76,0.0,8.4,100,36,1008.3,23.1
2019-09-23 18:00:00,27.3,78,0.0,7.6,115,13,1008.6,23.2
2019-09-23 19:00:00,26.9,82,0.0,7.2,127,5,1009.2,23.5
2019-09-23 20:00:00,26.4,84,0.0,6.4,128,3,1009.9,23.6
2019-09-23 21:00:00,26.1,86,0.0,7.9,129,3,1010.9,23.5
2019-09-23 22:00:00,25.8,87,0.0,7.7,131,4,1011.2,23.4
2019-09-23 23:00:00,25.5,87,0.0,7.1,139,3,1011.1,23.2
2019-09-24 00:00:00,25.2,88,0.0,7.4,133,3,1011.0,23.1
2019-09-24 01:00:00,24.9,89,0.0,7.0,125,3,1010.9,23.0
2019-09-24 02:00:00,24.6,91,0.0,6.2,126,7,1010.8,23.0
2019-09-24 03:00:00,24.4,92,0.0,5.2,124,3,1010.6,23.1
2019-09-24 04:00:00,24.2,94,0.0,4.5,104,2,1010.9,23.2
2019-09-24 05:00:00,24.3,96,0.0,4.7,86,6,1011.0,23.7
2019-09-24 06:00:00,24.6,94,0.0,5.4,70,9,1011.6,23.7
2019-09-24 07:00:00,25.6,88,0.0,5.7,72,7,1011.9,23.6
2019-09-24 08:00:00,27.3,78,0.0,7.6,87,4,1012.1,23.0
2019-09-24 09:00:00,28.9,68,0.0,9.9,100,8,1012.3,22.4
2019-09-24 10:00:00,30.1,64,0.0,11.4,103,23,1012.3,22.6
2019-09-24 11:00:00,30.7,63,0.0,10.9,96,26,1011.6,22.9
2019-09-24 12:00:00,31.1,62,0.0,11.2,90,21,1010.4,23.0
2019-09-24 13:00:00,32.1,58,0.0,12.4,80,32,1008.9,22.8
2019-09-24 14:00:00,29.7,66,1.6,18.0,110,78,1008.4,22.7
2019-09-24 15:00:00,29.8,69,0.1,13.8,99,76,1007.6,23.4
2019-09-24 16:00:00,29.5,70,0.0,12.3,111,74,1007.5,23.5
2019-09-24 17:00:00,29.6,67,0.0,10.3,115,54,1008.2,22.8
2019-09-24 18:00:00,28.7,73,0.0,8.9,122,24,1008.6,23.3
2019-09-24 19:00:00,28.1,77,0.0,7.6,121,19,1009.2,23.7
2019-09-24 20:00:00,27.6,80,0.0,7.8,124,18,1010.0,23.8
2019-09-24 21:00:00,27.1,82,0.0,9.2,132,15,1010.9,23.7
2019-09-24 22:00:00,26.7,83,0.0,9.6,124,11,1011.5,23.6
2019-09-24 23:00:00,26.3,84,0.0,10.0,120,2,1011.7,23.4
2019-09-25 00:00:00,25.8,86,0.0,9.7,112,1,1011.5,23.2
2019-09-25 01:00:00,25.4,87,0.0,9.5,101,1,1011.2,23.2
2019-09-25 02:00:00,25.1,89,0.0,9.0,95,1,1011.2,23.1
2019-09-25 03:00:00,24.8,91,0.0,8.6,92,0,1011.0,23.1
2019-09-25 04:00:00,24.5,92,0.0,7.6,87,0,1011.4,23.1
2019-09-25 05:00:00,24.4,94,0.0,8.5,102,1,1011.7,23.5
2019-09-25 06:00:00,24.7,94,0.0,9.0,92,5,1012.3,23.6
2019-09-25 07:00:00,25.8,87,0.0,12.0,99,45,1013.0,23.5
2019-09-25 08:00:00,27.2,78,0.0,12.3,105,39,1013.2,23.1
2019-09-25 09:00:00,28.9,68,0.0,14.0,116,37,1013.8,22.5
2019-09-25 10:00:00,30.2,61,0.0,14.5,120,50,1013.6,21.9
2019-09-25 11:00:00,30.9,60,0.0,15.3,120,18,1013.0,22.3
2019-09-25 12:00:00,31.6,62,0.0,14.8,108,13,1012.2,23.5
2019-09-25 13:00:00,31.1,66,0.5,20.0,97,99,1011.1,23.9
2019-09-25 14:00:00,28.9,74,1.4,12.0,99,82,1010.4,23.9
2019-09-25 15:00:00,29.8,69,0.0,11.9,92,81,1009.7,23.5
2019-09-25 16:00:00,30.1,67,0.0,12.7,97,74,1009.5,23.2
2019-09-25 17:00:00,29.5,72,0.0,12.2,90,94,1009.6,24.0
2019-09-25 18:00:00,28.7,78,0.0,9.7,90,75,1010.2,24.4
2019-09-25 19:00:00,28.0,82,0.0,9.8,96,14,1010.9,24.6
2019-09-25 20:00:00,27.6,83,0.0,11.1,103,16,1012.0,24.5
2019-09-25 21:00:00,27.1,85,0.0,11.1,103,18,1012.7,24.4
2019-09-25 22:00:00,26.6,87,0.0,12.0,99,17,1013.3,24.3
2019-09-25 23:00:00,26.3,87,0.0,12.3,97,18,1013.4,23.9
2019-09-26 00:00:00,26.0,87,0.0,13.2,101,18,1013.2,23.8
2019-09-26 01:00:00,25.9,89,0.0,13.2,101,34,1012.8,23.9
2019-09-26 02:00:00,25.8,87,0.2,15.0,101,46,1012.6,23.6
2019-09-26 03:00:00,25.6,89,0.5,14.2,99,58,1012.7,23.7
2019-09-26 04:00:00,25.3,90,0.0,14.4,93,61,1012.7,23.6
2019-09-26 05:00:00,25.6,88,0.0,13.1,98,71,1013.1,23.6
2019-09-26 06:00:00,25.6,88,0.0,13.4,95,44,1013.4,23.5
2019-09-26 07:00:00,26.3,84,0.0,17.1,97,35,1013.8,23.3
2019-09-26 08:00:00,27.5,77,0.0,21.2,108,57,1014.0,23.2
2019-09-26 09:00:00,28.4,73,0.0,19.7,108,80,1014.2,23.0
2019-09-26 10:00:00,29.4,67,0.0,19.1,106,69,1014.3,22.6
2019-09-26 11:00:00,30.2,62,0.0,19.5,102,62,1013.4,22.2
2019-09-26 12:00:00,30.5,61,1.1,20.0,97,56,1012.2,22.1
2019-09-26 13:00:00,30.8,62,0.1,19.1,88,53,1010.9,22.8
2019-09-26 14:00:00,30.7,62,0.0,20.2,89,66,1010.2,22.6
2019-09-26 15:00:00,30.9,60,0.0,18.7,88,80,1009.4,22.2
2019-09-26 16:00:00,30.4,62,0.0,18.0,87,92,1009.5,22.4
2019-09-26 17:00:00,30.4,61,0.0,12.3,95,97,1009.0,22.1
2019-09-26 18:00:00,29.3,68,0.0,9.6,103,92,1009.7,22.9
2019-09-26 19:00:00,28.4,73,0.0,13.9,115,87,1010.6,23.1
2019-09-26 20:00:00,27.6,75,0.0,15.7,110,85,1011.6,22.8
2019-09-26 21:00:00,27.1,77,0.0,14.2,114,57,1012.1,22.7
2019-09-26 22:00:00,26.4,78,0.0,15.5,115,61,1012.6,22.3
2019-09-26 23:00:00,25.8,81,0.0,13.2,112,40,1012.6,22.3
2019-09-27 00:00:00,25.5,84,0.0,10.7,102,36,1012.5,22.5
2019-09-27 01:00:00,25.1,86,0.0,9.7,90,23,1012.3,22.6
2019-09-27 02:00:00,24.9,87,0.0,9.7,88,28,1012.1,22.6
2019-09-27 03:00:00,24.7,88,0.0,8.9,69,59,1011.6,22.6
2019-09-27 04:00:00,24.6,89,0.0,9.4,58,100,1011.4,22.6
2019-09-27 05:00:00,25.1,87,0.0,10.1,84,38,1011.9,22.8
2019-09-27 06:00:00,25.1,87,0.0,10.5,86,97,1011.9,22.7
2019-09-27 07:00:00,25.4,85,0.0,13.0,87,97,1012.3,22.6
2019-09-27 08:00:00,26.6,78,0.1,15.6,97,100,1012.9,22.5
2019-09-27 09:00:00,27.5,73,0.0,14.0,78,100,1013.1,22.3
2019-09-27 10:00:00,28.4,68,0.0,13.2,68,89,1013.3,22.0
2019-09-27 11:00:00,29.1,64,0.0,14.0,67,67,1012.6,21.7
2019-09-27 12:00:00,30.3,60,0.0,18.2,65,70,1011.2,21.6
2019-09-27 13:00:00,31.2,56,0.0,19.7,66,83,1009.4,21.4
2019-09-27 14:00:00,31.1,57,0.0,20.5,72,38,1008.4,21.6
2019-09-27 15:00:00,30.7,59,0.0,19.6,76,19,1007.9,21.8
2019-09-27 16:00:00,29.3,65,0.1,19.8,88,42,1008.2,22.0
2019-09-27 17:00:00,28.4,69,0.0,17.2,100,12,1008.4,22.2
2019-09-27 18:00:00,27.7,72,0.0,11.2,96,11,1008.8,22.3
2019-09-27 19:00:00,27.1,76,0.0,10.0,75,6,1009.2,22.5
2019-09-27 20:00:00,26.3,80,0.0,11.9,93,6,1010.2,22.6
2019-09-27 21:00:00,25.6,84,0.0,11.2,105,5,1010.7,22.7
2019-09-27 22:00:00,25.1,86,0.0,10.2,113,1,1010.9,22.6
2019-09-27 23:00:00,24.6,88,0.0,8.7,107,2,1010.6,22.6
2019-09-28 00:00:00,24.3,90,0.0,7.2,90,2,1010.3,22.6
2019-09-28 01:00:00,23.9,92,0.0,5.8,86,3,1010.0,22.6
2019-09-28 02:00:00,23.6,94,0.0,6.1,50,10,1009.9,22.6
2019-09-28 03:00:00,23.4,95,0.0,8.4,50,6,1009.6,22.5
2019-09-28 04:00:00,23.2,95,0.0,6.2,80,2,1009.2,22.4
2019-09-28 05:00:00,23.5,93,0.0,5.8,68,7,1009.5,22.3
2019-09-28 06:00:00,23.7,91,0.0,6.1,62,89,1009.5,22.2
2019-09-28 07:00:00,24.6,86,0.0,9.0,74,39,1010.1,22.2
2019-09-28 08:00:00,26.2,77,0.0,12.6,87,78,1010.4,21.8
2019-09-28 09:00:00,27.8,68,0.0,15.3,82,89,1010.6,21.3
2019-09-28 10:00:00,29.0,62,0.0,18.2,81,97,1010.8,21.0
2019-09-28 11:00:00,28.5,66,0.0,16.8,80,37,1010.3,21.5
2019-09-28 12:00:00,30.0,61,0.0,19.9,70,57,1009.2,21.8
2019-09-28 13:00:00,28.8,67,1.0,20.9,91,55,1008.2,22.1
2019-09-28 14:00:00,28.5,67,0.4,21.4,83,60,1007.2,21.8
2019-09-28 15:00:00,28.2,67,0.2,22.7,80,52,1006.7,21.4
2019-09-28 16:00:00,27.9,69,0.1,21.3,88,47,1006.6,21.7
2019-09-28 17:00:00,27.4,72,0.0,13.3,87,37,1007.2,21.8
2019-09-28 18:00:00,26.5,77,0.0,12.3,87,47,1008.2,22.1
2019-09-28 19:00:00,26.0,82,0.1,13.0,93,43,1009.0,22.7
2019-09-28 20:00:00,25.5,85,0.0,11.7,108,31,1010.0,22.8
2019-09-28 21:00:00,25.2,86,0.0,11.6,97,10,1010.5,22.6
2019-09-28 22:00:00,24.8,87,0.0,12.1,100,21,1010.7,22.4
2019-09-28 23:00:00,24.4,88,0.0,10.5,98,8,1010.5,22.3
2019-09-29 00:00:00,24.1,89,0.0,10.5,84,20,1010.4,22.2
2019-09-29 01:00:00,23.8,90,0.0,11.1,77,30,1010.0,22.1
2019-09-29 02:00:00,23.6,90,0.0,11.8,78,31,1009.5,21.8
2019-09-29 03:00:00,23.5,88,0.0,11.7,79,84,1009.1,21.4
2019-09-29 04:00:00,23.3,88,0.0,10.9,82,3,1009.2,21.2
2019-09-29 05:00:00,23.8,88,0.0,13.1,99,1,1009.3,21.7
2019-09-29 06:00:00,23.7,88,0.0,10.2,100,43,1009.8,21.6
2019-09-29 07:00:00,24.2,85,0.0,9.4,92,58,1010.7,21.5
2019-09-29 08:00:00,25.3,79,0.0,14.2,106,100,1011.6,21.3
2019-09-29 09:00:00,25.7,77,0.1,15.5,112,100,1011.6,21.3
2019-09-29 10:00:00,26.2,75,0.5,15.6,119,100,1011.9,21.4
2019-09-29 11:00:00,26.4,74,0.3,14.4,127,100,1011.6,21.4
2019-09-29 12:00:00,27.1,73,0.3,13.4,121,100,1011.0,21.9
2019-09-29 13:00:00,27.0,74,0.2,11.6,116,95,1009.7,22.0
2019-09-29 14:00:00,26.8,75,0.4,11.6,95,74,1008.9,21.9
2019-09-29 15:00:00,27.0,74,0.3,11.7,79,45,1008.1,22.0
2019-09-29 16:00:00,27.2,74,0.1,12.4,100,59,1007.9,22.2
2019-09-29 17:00:00,27.5,72,0.0,10.7,104,44,1007.5,22.1
2019-09-29 18:00:00,26.3,80,0.0,10.8,105,16,1008.4,22.6
2019-09-29 19:00:00,25.5,84,0.0,11.1,103,7,1009.1,22.6
2019-09-29 20:00:00,25.2,86,0.0,11.5,104,9,1010.1,22.6
2019-09-29 21:00:00,24.9,86,0.0,11.3,112,20,1010.4,22.4
2019-09-29 22:00:00,24.6,86,0.0,10.5,112,24,1010.6,22.0
2019-09-29 23:00:00,24.3,85,0.0,10.0,111,23,1010.6,21.6
2019-09-30 00:00:00,24.0,85,0.0,10.4,110,14,1010.0,21.3
2019-09-30 01:00:00,23.5,86,0.0,10.7,110,25,1009.7,21.0
2019-09-30 02:00:00,23.1,88,0.0,10.6,108,25,1009.1,21.0
2019-09-30 03:00:00,23.0,89,0.0,9.9,109,39,1008.8,21.1
2019-09-30 04:00:00,23.0,90,0.0,8.2,119,100,1008.6,21.2
2019-09-30 05:00:00,22.8,93,0.0,7.4,119,100,1009.0,21.6
2019-09-30 06:00:00,23.4,90,0.1,6.4,128,94,1009.5,21.7
2019-09-30 07:00:00,24.0,88,0.3,5.4,138,46,1009.9,21.9
2019-09-30 08:00:00,24.9,84,0.2,6.4,153,47,1010.5,22.0
2019-09-30 09:00:00,26.0,80,0.1,8.4,160,36,1010.9,22.3
2019-09-30 10:00:00,27.4,78,0.0,7.2,153,51,1011.0,23.2
2019-09-30 11:00:00,28.6,74,0.1,5.7,162,73,1010.4,23.6
2019-09-30 12:00:00,29.5,65,0.1,3.2,180,55,1009.3,22.3
2019-09-30 13:00:00,29.8,61,0.1,1.5,166,85,1007.8,21.5
2019-09-30 14:00:00,27.0,77,2.1,13.3,103,91,1007.3,22.6
2019-09-30 15:00:00,27.2,75,0.5,6.8,148,25,1006.6,22.4
2019-09-30 16:00:00,27.7,73,0.1,5.6,135,24,1006.4,22.5
2019-09-30 17:00:00,27.6,74,0.0,11.9,104,24,1006.3,22.6
2019-09-30 18:00:00,26.4,80,0.0,9.8,96,16,1006.7,22.8
2019-09-30 19:00:00,25.7,85,0.0,8.3,108,23,1007.2,22.9
2019-09-30 20:00:00,25.3,87,0.0,7.4,129,28,1008.0,23.0
2019-09-30 21:00:00,24.9,89,0.0,8.1,122,20,1008.7,22.9
2019-09-30 22:00:00,24.4,89,0.7,9.7,105,25,1009.4,22.5
2019-09-30 23:00:00,24.0,90,0.1,11.2,105,24,1009.4,22.3
2019-10-01 00:00:00,23.5,92,0.3,11.6,112,34,1009.4,22.1
2019-10-01 01:00:00,23.0,93,0.8,8.0,108,96,1009.0,21.7
2019-10-01 02:00:00,22.7,94,0.6,5.9,79,75,1008.6,21.6
2019-10-01 03:00:00,22.7,95,0.2,8.0,80,78,1008.2,21.8
2019-10-01 04:00:00,22.7,95,0.1,8.1,103,77,1008.3,21.8
2019-10-01 05:00:00,23.2,94,0.4,6.9,96,100,1008.2,22.2
2019-10-01 06:00:00,23.5,93,0.0,6.1,90,93,1008.7,22.2
2019-10-01 07:00:00,23.6,92,0.2,11.7,101,100,1009.5,22.2
2019-10-01 08:00:00,23.5,89,0.3,10.2,108,83,1010.4,21.7
2019-10-01 09:00:00,24.6,83,0.1,8.0,117,95,1010.5,21.6
2019-10-01 10:00:00,26.2,78,0.1,4.7,81,96,1010.7,22.0
2019-10-01 11:00:00,27.6,72,0.1,6.2,80,97,1009.8,22.2
2019-10-01 12:00:00,28.3,70,0.1,9.1,97,97,1008.8,22.2
2019-10-01 13:00:00,28.7,66,0.1,8.5,102,100,1007.4,21.8
2019-10-01 14:00:00,28.8,65,0.1,7.6,95,98,1006.5,21.6
2019-10-01 15:00:00,28.8,65,0.0,8.1,103,60,1005.8,21.6
2019-10-01 16:00:00,28.6,66,0.0,8.4,115,23,1005.7,21.5
2019-10-01 17:00:00,28.3,72,0.0,8.2,142,21,1006.1,22.8
2019-10-01 18:00:00,27.2,80,0.0,6.7,144,51,1006.6,23.4
2019-10-01 19:00:00,26.4,84,0.0,6.3,149,31,1007.2,23.6
2019-10-01 20:00:00,25.7,88,0.0,6.0,155,6,1007.9,23.7
2019-10-01 21:00:00,25.2,91,0.0,6.1,152,1,1008.6,23.6
2019-10-01 22:00:00,24.8,93,0.0,6.9,141,0,1008.9,23.6
2019-10-01 23:00:00,24.5,94,0.0,6.7,144,0,1009.2,23.4
2019-10-02 00:00:00,24.2,95,0.0,6.1,152,2,1009.5,23.3
2019-10-02 01:00:00,23.8,96,0.0,4.5,151,2,1009.2,23.2
2019-10-02 02:00:00,23.5,97,0.0,2.8,130,1,1008.8,23.0
2019-10-02 03:00:00,23.3,98,0.0,3.2,117,5,1008.9,22.9
2019-10-02 04:00:00,23.1,99,0.0,4.2,121,4,1009.1,22.9
2019-10-02 05:00:00,23.2,98,0.0,5.6,117,100,1009.2,22.8
2019-10-02 06:00:00,23.4,97,0.0,6.4,106,13,1009.8,22.9
2019-10-02 07:00:00,24.3,92,0.0,7.3,101,17,1010.4,23.0
2019-10-02 08:00:00,25.9,85,0.0,6.3,114,4,1011.1,23.1
2019-10-02 09:00:00,27.4,75,0.0,4.6,108,23,1011.2,22.6
2019-10-02 10:00:00,28.6,69,0.0,2.6,106,23,1011.1,22.2
2019-10-02 11:00:00,29.5,64,0.0,1.3,34,24,1010.7,21.9
2019-10-02 12:00:00,30.1,60,0.0,2.9,353,41,1009.6,21.6
2019-10-02 13:00:00,30.6,58,0.0,4.4,9,60,1008.5,21.4
2019-10-02 14:00:00,31.0,56,0.0,6.1,357,21,1007.6,21.2
2019-10-02 15:00:00,31.2,56,0.0,7.3,351,25,1006.8,21.3
2019-10-02 16:00:00,31.0,56,0.0,8.3,360,19,1006.3,21.2
2019-10-02 17:00:00,30.6,56,0.0,6.6,9,11,1007.2,20.7
2019-10-02 18:00:00,29.3,65,0.0,7.0,35,13,1007.7,22.1
2019-10-02 19:00:00,28.4,72,0.0,6.4,63,8,1008.2,22.8
2019-10-02 20:00:00,27.5,77,0.0,6.1,87,5,1008.9,23.2
2019-10-02 21:00:00,26.7,82,0.0,6.3,114,5,1009.4,23.3
2019-10-02 22:00:00,26.0,85,0.0,6.1,135,4,1009.7,23.3
2019-10-02 23:00:00,25.6,86,0.0,5.8,150,6,1009.7,23.1
2019-10-03 00:00:00,25.2,87,0.0,6.6,151,6,1009.3,22.9
2019-10-03 01:00:00,24.7,89,0.0,6.3,149,2,1008.9,22.8
2019-10-03 02:00:00,24.3,91,0.0,5.9,137,2,1008.6,22.7
2019-10-03 03:00:00,23.9,93,0.0,5.6,140,7,1008.8,22.7
2019-10-03 04:00:00,23.6,95,0.0,5.1,135,81,1008.7,22.8
2019-10-03 05:00:00,23.8,97,0.0,4.7,99,63,1009.2,23.3
2019-10-03 06:00:00,24.3,95,0.0,3.9,112,11,1009.9,23.5
2019-10-03 07:00:00,25.2,91,0.0,2.6,124,3,1010.5,23.5
2019-10-03 08:00:00,27.0,81,0.0,1.8,127,0,1011.3,23.4
2019-10-03 09:00:00,28.8,70,0.0,1.8,90,1,1011.2,22.7
2019-10-03 10:00:00,30.1,62,0.0,1.6,27,14,1011.1,22.1
2019-10-03 11:00:00,31.0,56,0.0,2.9,360,40,1010.1,21.3
2019-10-03 12:00:00,31.8,51,0.0,1.9,22,32,1009.0,20.5
2019-10-03 13:00:00,32.5,47,0.0,1.1,90,24,1007.6,19.9
2019-10-03 14:00:00,32.9,45,0.0,1.3,146,26,1006.5,19.2
2019-10-03 15:00:00,33.1,43,0.0,2.9,180,18,1005.7,18.8
2019-10-03 16:00:00,33.0,42,0.0,3.7,191,20,1005.6,18.6
2019-10-03 17:00:00,31.8,45,0.0,5.8,68,49,1006.7,18.4
2019-10-03 18:00:00,30.7,53,0.0,4.2,70,22,1007.4,20.0
2019-10-03 19:00:00,29.7,61,0.0,3.9,112,33,1008.4,21.3
2019-10-03 20:00:00,28.7,65,0.0,7.4,241,25,1009.4,21.5
2019-10-03 21:00:00,27.9,63,0.0,11.5,274,18,1010.1,20.1
2019-10-03 22:00:00,26.8,65,0.0,7.5,305,32,1010.3,19.7
2019-10-03 23:00:00,26.1,70,0.0,5.9,317,44,1010.4,20.2
2019-10-04 00:00:00,25.9,74,0.0,3.3,354,36,1010.2,20.8
2019-10-04 01:00:00,25.2,74,0.0,9.0,16,36,1010.2,20.3
2019-10-04 02:00:00,24.7,75,0.3,4.2,211,48,1009.8,20.0
2019-10-04 03:00:00,24.5,82,0.0,1.6,333,34,1009.5,21.2
2019-10-04 04:00:00,24.9,74,0.0,1.3,34,31,1009.2,19.9
2019-10-04 05:00:00,23.7,86,0.0,5.2,245,25,1010.4,21.2
2019-10-04 06:00:00,23.7,88,0.0,6.8,267,28,1010.8,21.6
2019-10-04 07:00:00,24.7,83,0.0,7.0,282,10,1011.3,21.7
2019-10-04 08:00:00,26.4,76,0.0,9.8,306,6,1012.0,21.8
2019-10-04 09:00:00,26.7,73,0.2,17.3,356,31,1012.9,21.5
2019-10-04 10:00:00,26.9,73,0.4,10.4,14,29,1012.6,21.6
2019-10-04 11:00:00,28.9,66,0.0,7.7,11,26,1011.9,21.8
2019-10-04 12:00:00,30.2,57,0.1,10.8,345,11,1010.9,20.8
2019-10-04 13:00:00,29.7,58,0.9,11.8,337,74,1009.9,20.5
2019-10-04 14:00:00,29.5,56,0.0,11.0,341,64,1008.9,19.9
2019-10-04 15:00:00,30.1,54,0.0,8.4,320,33,1008.1,19.7
2019-10-04 16:00:00,30.0,54,0.0,8.2,322,26,1007.6,19.6
2019-10-04 17:00:00,28.7,63,0.0,11.0,308,28,1008.4,20.8
2019-10-04 18:00:00,27.3,70,0.0,9.5,295,5,1008.7,21.2
2019-10-04 19:00:00,26.3,72,0.0,9.2,296,9,1009.1,20.8
2019-10-04 20:00:00,25.5,73,0.0,9.4,288,8,1009.5,20.4
2019-10-04 21:00:00,24.9,75,0.0,9.7,285,7,1010.0,20.2
2019-10-04 22:00:00,24.2,78,0.0,8.9,284,6,1010.1,20.2
2019-10-04 23:00:00,23.7,81,0.0,8.8,289,2,1010.1,20.2
2019-10-05 00:00:00,23.3,82,0.0,8.4,301,0,1010.0,20.1
